out_ph_range
---------------------------
30671...{'ionic strength': 'TFA', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
30679...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '308'}
30711...{'ionic strength': '0', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
30720...{'ionic strength': 'NA', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
30727...{'ionic strength': '20', 'ph': '4.7', 'pressure': '1', 'temperature': '318'}
30728...{'ionic strength': '0', 'ph': '3.8', 'pressure': '1', 'temperature': '298'}
30729...{'ionic strength': 'NA', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
30749...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
30750...{'ionic strength': '-1', 'ph': '4', 'pressure': '1', 'temperature': '298'}
30758...{'ionic strength': '-1', 'ph': '4', 'pressure': '1', 'temperature': '298'}
30775...{'ionic strength': '-1', 'ph': '3.9', 'pressure': '1', 'temperature': '298'}
30776...{'ionic strength': '-1', 'ph': '4.2', 'pressure': '1', 'temperature': '298'}
30778...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
30783...{'ionic strength': '-1', 'ph': '4.0', 'pressure': '1', 'temperature': '298'}
30784...{'ionic strength': '-1', 'ph': '4.0', 'pressure': '1', 'temperature': '298'}
30793...{'ionic strength': '0', 'ph': '0', 'pressure': '1', 'temperature': '298'}
30811...{'ionic strength': '0', 'ph': '4.8', 'pressure': '1', 'temperature': '298'}
30813...{'ionic strength': 'ND', 'ph': '4', 'pressure': '1', 'temperature': '298'}
30826...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
30828...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '308'}
30848...{'ionic strength': 'NOT DEFINED', 'ph': '3.3', 'pressure': '1', 'temperature': '298'}
30854...{'ionic strength': '20', 'ph': '4.5', 'pressure': '1', 'temperature': '308'}
30872...{'ionic strength': '20', 'ph': '3.6', 'pressure': '1', 'temperature': '298'}
30876...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
30881...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '293'}
30882...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '293'}
30883...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '308'}
30884...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
30885...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '308'}
30886...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '308'}
30887...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '308'}
30889...{'ionic strength': '0', 'ph': '3.5', 'pressure': '1', 'temperature': '308'}
30895...{'ionic strength': 'NA', 'ph': '3.4', 'pressure': '1', 'temperature': '298'}
30896...{'ionic strength': '1', 'ph': '3.5', 'pressure': '1', 'temperature': '290'}
30916...{'ionic strength': '5', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
30917...{'ionic strength': '5', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
30918...{'ionic strength': '5', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
30919...{'ionic strength': '5', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
30933...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
30934...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
30935...{'ionic strength': '-1', 'ph': '3.3', 'pressure': '1', 'temperature': '298'}
30938...{'ionic strength': 'ND', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
30939...{'ionic strength': '25', 'ph': '4.7', 'pressure': '1', 'temperature': '298'}
30949...{'ionic strength': 'ND', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
30951...{'ionic strength': 'NOT DEFINED', 'ph': '4.1', 'pressure': '1', 'temperature': '298.0'}
30953...{'ionic strength': '0', 'ph': '3', 'pressure': '1', 'temperature': '298'}
30954...{'ionic strength': '0', 'ph': '3', 'pressure': '1', 'temperature': '298'}
30961...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '290'}
30975...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '290'}
30997...{'ionic strength': 'NA', 'ph': '-1', 'pressure': '1', 'temperature': '293'}
30998...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
30999...{'ionic strength': '0', 'ph': '-1', 'pressure': '1', 'temperature': '293'}
31000...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
31001...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
31002...{'ionic strength': '0', 'ph': '-1', 'pressure': '1', 'temperature': '293'}
31003...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
31019...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
31021...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
31022...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
31023...{'ionic strength': 'NA', 'ph': '0.0', 'pressure': '1', 'temperature': '293'}
34000...{'ionic strength': '0', 'ph': '4.2', 'pressure': '1', 'temperature': '308'}
34001...{'ionic strength': '0', 'ph': '4.2', 'pressure': '1', 'temperature': '308'}
34002...{'ionic strength': '0', 'ph': '4.2', 'pressure': '1', 'temperature': '308'}
34003...{'ionic strength': '150', 'ph': '4.9', 'pressure': '1', 'temperature': '298'}
34006...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
34008...{'ionic strength': '10', 'ph': '3.2', 'pressure': '1', 'temperature': '303'}
34014...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34059...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
34074...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
34075...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
34078...{'ionic strength': '10', 'ph': '3.5', 'pressure': '1', 'temperature': '303'}
34081...{'ionic strength': '0', 'ph': '3.9', 'pressure': '1', 'temperature': '298'}
34113...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '306'}
34114...{'ionic strength': '/', 'ph': '1', 'pressure': '1', 'temperature': '298'}
34170...{'ionic strength': '0.007', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34183...{'ionic strength': '0', 'ph': '4.1', 'pressure': '1', 'temperature': '298'}
34232...{'ionic strength': '130', 'ph': '4.8', 'pressure': '1', 'temperature': '310'}
34268...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34270...{'ionic strength': '10', 'ph': '4.7', 'pressure': '1', 'temperature': '303'}
34271...{'ionic strength': '50', 'ph': '4.5', 'pressure': '1', 'temperature': '303'}
34294...{'ionic strength': '0', 'ph': '4.2', 'pressure': '1', 'temperature': '303'}
34345...{'ionic strength': '0', 'ph': '4.6', 'pressure': '1', 'temperature': '298'}
34346...{'ionic strength': '0', 'ph': '4.6', 'pressure': '1', 'temperature': '298'}
34348...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34349...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34350...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34354...{'ionic strength': '325', 'ph': '4.5', 'pressure': '1', 'temperature': '37'}
34392...{'ionic strength': '0', 'ph': '4.0', 'pressure': '1', 'temperature': '303'}
34396...{'ionic strength': '-1', 'ph': '9.5', 'pressure': '1', 'temperature': '310.15'}
34406...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '303'}
34408...{'ionic strength': '0', 'ph': '3.0', 'pressure': '1', 'temperature': '313.15'}
34417...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34420...{'ionic strength': '3 (CIRTIC ACID)', 'ph': '3.5', 'pressure': '1', 'temperature': '295'}
34468...{'ionic strength': '0.007', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34486...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '1', 'temperature': '303'}
34547...{'ionic strength': '10', 'ph': '4.7', 'pressure': '1', 'temperature': '310'}
34548...{'ionic strength': '10', 'ph': '4.7', 'pressure': '1', 'temperature': '310'}
34554...{'ionic strength': '1', 'ph': '4', 'pressure': '1', 'temperature': '298'}
34558...{'ionic strength': '0.01', 'ph': '4.0', 'pressure': '1', 'temperature': '313'}
34559...{'ionic strength': '0.01', 'ph': '4.0', 'pressure': '1', 'temperature': '303'}
34574...{'ionic strength': '0', 'ph': '3.0', 'pressure': '1', 'temperature': '303'}
34612...{'ionic strength': '0.007', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
34635...{'ionic strength': '50', 'ph': '2.4', 'pressure': '1', 'temperature': '298'}
34641...{'ionic strength': '10', 'ph': '2.5', 'pressure': '1', 'temperature': '293'}
34655...{'ionic strength': '0.007', 'ph': '4.5', 'pressure': '1', 'temperature': '310'}
34667...{'ionic strength': '0', 'ph': '4.8', 'pressure': '1', 'temperature': '298'}
34718...{'ionic strength': '0', 'ph': '2.7', 'pressure': '1', 'temperature': '278'}
34734...{'ionic strength': 'NO SALT OR BUFFER ADDED', 'ph': '2.85', 'pressure': '1', 'temperature': '298'}
36045...{'ionic strength': '180', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
36105...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
36106...{'ionic strength': '0', 'ph': '4', 'pressure': '1.0', 'temperature': '298'}
36107...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '298'}
36129...{'ionic strength': '20', 'ph': '4.2', 'pressure': '1', 'temperature': '298'}
36171...{'ionic strength': '25', 'ph': '4.0', 'pressure': '1', 'temperature': '298'}
4197...{'ionic strength': '-1', 'ph': '4.9', 'pressure': '-1', 'temperature': '311'}
4206...{'ionic strength': '50', 'ph': '4.2', 'pressure': '-1', 'temperature': '308'}
4207...{'ionic strength': '0.02', 'ph': '4.6', 'pressure': '1', 'temperature': '298'}
4209...{'ionic strength': '-1', 'ph': '4.9', 'pressure': '-1', 'temperature': '311'}
4217...{'ionic strength': 'NO SALT', 'ph': '3.3', 'pressure': '1', 'temperature': '310'}
4242...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '1', 'temperature': '308'}
4391...{'ionic strength': '-1', 'ph': '3', 'pressure': '1', 'temperature': '298'}
4396...{'ionic strength': '0.05', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
4424...{'ionic strength': '-1', 'ph': '3.6', 'pressure': '-1', 'temperature': '298'}
4473...{'ionic strength': '0.012', 'ph': '4.0', 'pressure': '1', 'temperature': '298'}
4478...{'ionic strength': '-1', 'ph': '3.0', 'pressure': '-1', 'temperature': '298'}
4494...{'ionic strength': '-1', 'ph': '3.0', 'pressure': '1 ', 'temperature': '303'}
4584...{'ionic strength': '50', 'ph': '4.0', 'pressure': '1', 'temperature': '300'}
4590...{'ionic strength': '20', 'ph': '4.1', 'pressure': '1', 'temperature': '298'}
4593...{'ionic strength': '0.1', 'ph': '4.9', 'pressure': '1', 'temperature': '298'}
4604...{'ionic strength': '0', 'ph': '4.0', 'pressure': '1', 'temperature': '318'}
4620...{'ionic strength': '50', 'ph': '4.5', 'pressure': '-1', 'temperature': '293'}
4637...{'ionic strength': '100', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
4638...{'ionic strength': '18.5', 'ph': '2.9', 'pressure': '1', 'temperature': '308'}
4641...{'ionic strength': '-1', 'ph': '4.6', 'pressure': '1', 'temperature': '299'}
4751...{'ionic strength': '0', 'ph': '3.8', 'pressure': '1 ', 'temperature': '308'}
4759...{'ionic strength': '500 MM PHOSPHATE; 500 MM', 'ph': '4.8', 'pressure': '1', 'temperature': '298'}
4797...{'ionic strength': '-1', 'ph': '3.9', 'pressure': '1', 'temperature': '303'}
4825...{'ionic strength': '-1', 'ph': '3.5', 'pressure': '1', 'temperature': '310'}
4893...{'ionic strength': '-1', 'ph': '3.5', 'pressure': '1', 'temperature': '310'}
4910...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '1 ', 'temperature': '298'}
4919...{'ionic strength': '0.15', 'ph': '4.9', 'pressure': '1', 'temperature': '308'}
4920...{'ionic strength': '0.15', 'ph': '4.9', 'pressure': '1', 'temperature': '308'}
4977...{'ionic strength': '-1', 'ph': '3.5', 'pressure': '1', 'temperature': '295'}
4984...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '-1', 'temperature': '308'}
50007...{'ionic strength': '50 MM NACL', 'ph': '4.5', 'pressure': '1', 'temperature': '305'}
50088...{'ionic strength': '10', 'ph': '3.25', 'pressure': '1', 'temperature': '298'}
5018...{'ionic strength': '10', 'ph': '4.0', 'pressure': '1', 'temperature': '308'}
5025...{'ionic strength': '29', 'ph': '4.0', 'pressure': '1', 'temperature': '308'}
50464...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '1 ', 'temperature': '298'}
5047...{'ionic strength': '0.1', 'ph': '4.9', 'pressure': '1', 'temperature': '301'}
5072...{'ionic strength': '5', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
5073...{'ionic strength': '20', 'ph': '2.5', 'pressure': '1', 'temperature': '298'}
51091...{'ionic strength': '0', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
51231...{'ionic strength': '0', 'ph': '3.0', 'pressure': '1', 'temperature': '298'}
5130...{'ionic strength': '2.5M KCL', 'ph': '3.8', 'pressure': '1', 'temperature': '308'}
51400...{'ionic strength': '0', 'ph': '2.9', 'pressure': '1', 'temperature': '298'}
51406...{'ionic strength': '0', 'ph': '8.8', 'pressure': '1 ', 'temperature': '278'}
5142...{'ionic strength': '2.5M KCL', 'ph': '3.8', 'pressure': '1', 'temperature': '277'}
5145...{'ionic strength': '0.010', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
51618...{'ionic strength': '0.020', 'ph': '4.6', 'pressure': '1', 'temperature': '298'}
5183...{'ionic strength': '-1', 'ph': '3', 'pressure': '1', 'temperature': '288'}
5220...{'ionic strength': '20', 'ph': '4.3', 'pressure': '1', 'temperature': '298'}
5236...{'ionic strength': '0.05', 'ph': '4.4', 'pressure': '1', 'temperature': '283'}
5272...{'ionic strength': '0', 'ph': '3.0', 'pressure': '1', 'temperature': '300'}
5293...{'ionic strength': '-1', 'ph': '2.7', 'pressure': '760', 'temperature': '298'}
5466...{'ionic strength': '50', 'ph': '11.1', 'pressure': '1', 'temperature': '298'}
5472...{'ionic strength': 'NO SALT ADDED', 'ph': '2.5', 'pressure': '1', 'temperature': '298'}
5473...{'ionic strength': 'NO SALT ADDED', 'ph': '2.5', 'pressure': '1', 'temperature': '298'}
5516...{'ionic strength': '100 MM', 'ph': '3.0', 'pressure': '1', 'temperature': '295'}
5529...{'ionic strength': '18.5', 'ph': '2.9', 'pressure': '1', 'temperature': '308'}
5536...{'ionic strength': '0.05', 'ph': '4.9', 'pressure': '1', 'temperature': '305'}
5545...{'ionic strength': '0.01', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
5576...{'ionic strength': '20', 'ph': '8.6', 'pressure': '1', 'temperature': '296'}
5577...{'ionic strength': '20', 'ph': '8.6', 'pressure': '1', 'temperature': '296'}
5608...{'ionic strength': '-1', 'ph': '3.5', 'pressure': '1', 'temperature': '298'}
5690...{'ionic strength': '-1', 'ph': '3.0', 'pressure': '1', 'temperature': '303'}
5729...{'ionic strength': '100 MM NACL', 'ph': '4.8', 'pressure': '1', 'temperature': '298'}
5787...{'ionic strength': '20 MM', 'ph': '3.5', 'pressure': '1', 'temperature': '310'}
5859...{'ionic strength': '0.1', 'ph': '-1', 'pressure': '1', 'temperature': '298'}
5860...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '-1', 'temperature': '288'}
5892...{'ionic strength': '0.0', 'ph': '4.6', 'pressure': '1 ', 'temperature': '303'}
5950...{'ionic strength': '-1', 'ph': '3.8', 'pressure': '-1', 'temperature': '303'}
6012...{'ionic strength': '40', 'ph': '4.5', 'pressure': '1', 'temperature': '303'}
6069...{'ionic strength': '-1', 'ph': '2.0', 'pressure': '1', 'temperature': '308'}
6085...{'ionic strength': '0.01', 'ph': '4.3', 'pressure': '1', 'temperature': '298'}
6096...{'ionic strength': '50', 'ph': '3.0', 'pressure': '1', 'temperature': '303'}
6166...{'ionic strength': '0', 'ph': '4', 'pressure': '1', 'temperature': '310'}
6171...{'ionic strength': '-1', 'ph': '4', 'pressure': '1', 'temperature': '310'}
6192...{'ionic strength': '0.010', 'ph': '3.6', 'pressure': '-1', 'temperature': '298'}
6221...{'ionic strength': '25', 'ph': '4.6', 'pressure': '1', 'temperature': '293'}
6231...{'ionic strength': '-1', 'ph': '4.0', 'pressure': '1', 'temperature': '298'}
6269...{'ionic strength': '10', 'ph': '4.3', 'pressure': '1', 'temperature': '293'}
6282...{'ionic strength': '10MM', 'ph': '4.2', 'pressure': '1', 'temperature': '293'}
6349...{'ionic strength': '-1', 'ph': '-1', 'pressure': '1', 'temperature': '298'}
6350...{'ionic strength': '-1', 'ph': '-1', 'pressure': '1', 'temperature': '298'}
6377...{'ionic strength': '10MM', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
6378...{'ionic strength': '10', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
6380...{'ionic strength': '10', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
6381...{'ionic strength': '10', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
6382...{'ionic strength': '10MM SODIUM ACETAT', 'ph': '4.5', 'pressure': '1', 'temperature': '293.15'}
6383...{'ionic strength': '10', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
6403...{'ionic strength': '10', 'ph': '4.50', 'pressure': '1', 'temperature': '293'}
6446...{'ionic strength': '-1', 'ph': '-1', 'pressure': '1', 'temperature': '303'}
6454...{'ionic strength': '50MM', 'ph': '4.2', 'pressure': '-1', 'temperature': '293'}
6479...{'ionic strength': '60', 'ph': '4.5', 'pressure': '1', 'temperature': '303'}
6489...{'ionic strength': '-1', 'ph': '2', 'pressure': '1', 'temperature': '298'}
6510...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '-1', 'temperature': '298'}
6552...{'ionic strength': '-1', 'ph': '4.84', 'pressure': '1', 'temperature': '298'}
6553...{'ionic strength': '-1', 'ph': '4.84', 'pressure': '1', 'temperature': '298'}
6560...{'ionic strength': '-1', 'ph': '4.84', 'pressure': '1', 'temperature': '298'}
6574...{'ionic strength': '100', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
6715...{'ionic strength': '120', 'ph': '4.0', 'pressure': '1', 'temperature': '333'}
6737...{'ionic strength': '-1', 'ph': '2.8', 'pressure': '1', 'temperature': '308'}
6794...{'ionic strength': '75', 'ph': '4.5', 'pressure': '1.0 ', 'temperature': '294.8'}
6806...{'ionic strength': '-1', 'ph': '-1', 'pressure': '1', 'temperature': '298'}
6907...{'ionic strength': '50MM ACETATE BUFFER', 'ph': '4.9', 'pressure': '1', 'temperature': '298'}
6915...{'ionic strength': '-1', 'ph': '1.2', 'pressure': '1', 'temperature': '300'}
6953...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
7067...{'ionic strength': '-1', 'ph': '4.0', 'pressure': '1', 'temperature': '278'}
7083...{'ionic strength': '10', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
7116...{'ionic strength': '80', 'ph': '3.0', 'pressure': '1', 'temperature': '305'}
7262...{'ionic strength': '10', 'ph': '4.3', 'pressure': '1', 'temperature': '288'}
7274...{'ionic strength': '0.1', 'ph': '4.5', 'pressure': '1', 'temperature': '293'}
7320...{'ionic strength': '-1', 'ph': '-1', 'pressure': '1 ', 'temperature': '298'}
7366...{'ionic strength': '-1', 'ph': '4.5', 'pressure': '1', 'temperature': '298'}
out_pressure_range
---------------------------
10012...{'ionic strength': '-1', 'ph': '7', 'pressure': '-1', 'temperature': '298'}
10132...{'ionic strength': '-1', 'ph': '6.0', 'pressure': '-1', 'temperature': '296'}
10133...{'ionic strength': '-1', 'ph': '6.0', 'pressure': '-1', 'temperature': '296'}
11026...{'ionic strength': '25', 'ph': '4', 'pressure': '744', 'temperature': '298'}
11043...{'ionic strength': '20', 'ph': '3.5', 'pressure': '743', 'temperature': '299'}
11547...{'ionic strength': '20', 'ph': '7.2', 'pressure': '2500', 'temperature': '298'}
15032...{'ionic strength': '-1', 'ph': '6.8', 'pressure': '-1', 'temperature': '310.1'}
15381...{'ionic strength': '-1', 'ph': '7.4', 'pressure': '-1', 'temperature': '298'}
15451...{'ionic strength': '-1', 'ph': '7.0', 'pressure': '-1', 'temperature': '298.0'}
15624...{'ionic strength': '-1', 'ph': '6.5', 'pressure': '-1', 'temperature': '310'}
15728...{'ionic strength': '-1', 'ph': '6.3', 'pressure': '-1', 'temperature': '313'}
16012...{'ionic strength': '-1', 'ph': '5.1', 'pressure': '-1', 'temperature': '313'}
16636...{'ionic strength': '-1', 'ph': '6.5', 'pressure': '-1', 'temperature': '288'}
16715...{'ionic strength': '20', 'ph': '6.8', 'pressure': '-1', 'temperature': '298'}
16788...{'ionic strength': '75', 'ph': '7.5', 'pressure': '-1', 'temperature': '310'}
16812...{'ionic strength': '-1', 'ph': '6.5', 'pressure': '-1', 'temperature': '298'}
16901...{'ionic strength': '-1', 'ph': '5.0', 'pressure': '-1', 'temperature': '308'}
16983...{'ionic strength': '-1', 'ph': '6.9', 'pressure': '-1', 'temperature': '303'}
17382...{'ionic strength': '200', 'ph': '4.0', 'pressure': '-1', 'temperature': '298'}
17618...{'ionic strength': '-1', 'ph': '6.0', 'pressure': '-1', 'temperature': '273'}
17619...{'ionic strength': '-1', 'ph': '6.0', 'pressure': '-1', 'temperature': '273'}
17653...{'ionic strength': '-1', 'ph': '6.5', 'pressure': '-1', 'temperature': '273'}
17762...{'ionic strength': '-1', 'ph': '5.8', 'pressure': '-1', 'temperature': '300'}
17771...{'ionic strength': '-1', 'ph': '6.7', 'pressure': '-1', 'temperature': '310'}
17918...{'ionic strength': '20', 'ph': '7.0', 'pressure': '101325', 'temperature': '298'}
17926...{'ionic strength': '-1', 'ph': '7', 'pressure': '-1', 'temperature': '293'}
18000...{'ionic strength': '-1', 'ph': '6.8', 'pressure': '-1', 'temperature': '298'}
18183...{'ionic strength': '100', 'ph': '6.2', 'pressure': '-1', 'temperature': '293'}
18224...{'ionic strength': '-1', 'ph': '5', 'pressure': '-1', 'temperature': '310'}
18225...{'ionic strength': '-1', 'ph': '4', 'pressure': '-1', 'temperature': '310'}
18226...{'ionic strength': '-1', 'ph': '5', 'pressure': '-1', 'temperature': '310'}
18227...{'ionic strength': '-1', 'ph': '-1', 'pressure': '-1', 'temperature': '310'}
18449...{'ionic strength': '-1', 'ph': '5', 'pressure': '-1', 'temperature': '298'}
18852...{'ionic strength': '-1', 'ph': '7.4', 'pressure': '-1', 'temperature': '283'}
18952...{'ionic strength': '-1', 'ph': '7', 'pressure': '-1', 'temperature': '273'}
19251...{'ionic strength': '100', 'ph': '7', 'pressure': '-1', 'temperature': '273'}
19399...{'ionic strength': '20', 'ph': '6.5', 'pressure': '-1', 'temperature': '300'}
19577...{'ionic strength': '-1', 'ph': '4.8', 'pressure': '-1', 'temperature': '273'}
19578...{'ionic strength': '-1', 'ph': '4.8', 'pressure': '-1', 'temperature': '273'}
19587...{'ionic strength': '-1', 'ph': '4.8', 'pressure': '-1', 'temperature': '273'}
19600...{'ionic strength': '-1', 'ph': '7.5', 'pressure': '-1', 'temperature': '283'}
19904...{'ionic strength': '-1', 'ph': '6.26', 'pressure': '-1', 'temperature': '273'}
19921...{'ionic strength': '-1', 'ph': '5.5', 'pressure': '-1', 'temperature': '298'}
19958...{'ionic strength': '-1', 'ph': '7.4', 'pressure': '-1', 'temperature': '313.4'}
25423...{'ionic strength': '0.1', 'ph': '6.5', 'pressure': '2', 'temperature': '298'}
25446...{'ionic strength': '-1', 'ph': '7.0', 'pressure': '-1', 'temperature': '-1'}
25447...{'ionic strength': '-1', 'ph': '7.0', 'pressure': '-1', 'temperature': '-1'}
25488...{'ionic strength': '-1', 'ph': '6.6', 'pressure': '-1', 'temperature': '310'}
25489...{'ionic strength': '-1', 'ph': '6.6', 'pressure': '-1', 'temperature': '310'}
25704...{'ionic strength': '-1', 'ph': '-1', 'pressure': '1013', 'temperature': '298'}
25766...{'ionic strength': '20', 'ph': '7.2', 'pressure': '-1', 'temperature': '298'}
25788...{'ionic strength': '-1', 'ph': '7.8', 'pressure': '-1', 'temperature': '298'}
25834...{'ionic strength': '-1', 'ph': '6.23', 'pressure': '-1', 'temperature': '300.15'}
25986...{'ionic strength': '0.1', 'ph': '6.5', 'pressure': '500', 'temperature': '298'}
26047...{'ionic strength': '-1', 'ph': '6.8', 'pressure': '-1', 'temperature': '303'}
30019...{'ionic strength': '-1', 'ph': '7.4', 'pressure': '-1', 'temperature': '297.15'}
30033...{'ionic strength': '3', 'ph': '3.0', 'pressure': '585', 'temperature': '298'}
30061...{'ionic strength': '166', 'ph': '7.5', 'pressure': '100000', 'temperature': '298'}
30088...{'ionic strength': '12.5', 'ph': '5.6', 'pressure': '-1', 'temperature': '283'}
30126...{'ionic strength': '100', 'ph': '6.1', 'pressure': '760', 'temperature': '298'}
30172...{'ionic strength': '0', 'ph': '6.5', 'pressure': '101325', 'temperature': '303'}
30177...{'ionic strength': '20', 'ph': '7.0', 'pressure': '101325', 'temperature': '298'}
30235...{'ionic strength': '0', 'ph': '6', 'pressure': '760', 'temperature': '300'}
30236...{'ionic strength': '0', 'ph': '6', 'pressure': '760', 'temperature': '300'}
30353...{'ionic strength': '55', 'ph': '6.6', 'pressure': '101325', 'temperature': '301'}
30388...{'ionic strength': '100', 'ph': '6.2', 'pressure': '760', 'temperature': '306.5'}
30422...{'ionic strength': '150', 'ph': '6.8', 'pressure': '760', 'temperature': '298'}
30469...{'ionic strength': '40', 'ph': '6.2', 'pressure': '760', 'temperature': '305'}
30500...{'ionic strength': '70', 'ph': '6.5', 'pressure': '760', 'temperature': '283.2'}
30511...{'ionic strength': '80', 'ph': '5.4', 'pressure': '100000', 'temperature': '298'}
30550...{'ionic strength': '20', 'ph': '6.1', 'pressure': '820', 'temperature': '298'}
30611...{'ionic strength': '2.7', 'ph': '7.2', 'pressure': '760', 'temperature': '293'}
30676...{'ionic strength': '125', 'ph': '7', 'pressure': '1013.25', 'temperature': '295'}
30691...{'ionic strength': '0', 'ph': '6.0', 'pressure': '1013', 'temperature': '303'}
30908...{'ionic strength': '100', 'ph': '8.0', 'pressure': '1016', 'temperature': '298'}
30909...{'ionic strength': '0', 'ph': '5.0', 'pressure': '0', 'temperature': '305'}
30925...{'ionic strength': '125', 'ph': '7', 'pressure': '1013.25', 'temperature': '295'}
30971...{'ionic strength': '70', 'ph': '5.6', 'pressure': '100000', 'temperature': '298'}
34039...{'ionic strength': '0', 'ph': '6.5', 'pressure': '101325', 'temperature': '303'}
34041...{'ionic strength': '100', 'ph': '6.8', 'pressure': '760', 'temperature': '293'}
34058...{'ionic strength': '100', 'ph': '6.8', 'pressure': '760', 'temperature': '298'}
34123...{'ionic strength': '520', 'ph': '6.5', 'pressure': '101325', 'temperature': '298'}
34124...{'ionic strength': '520', 'ph': '6.5', 'pressure': '101325', 'temperature': '298'}
34691...{'ionic strength': '50', 'ph': '6.9', 'pressure': '0', 'temperature': '313'}
